"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2026-05-01 ~ 2026-05-31"
"실거래구분 : 연립다세대(전월세)"
"주소구분 : 지번주소"
"시도 : 전체"
"시군구 : 전체"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","건물명","전월세구분","전용면적(㎡)","계약년월","계약일","보증금(만원)","월세금(만원)","층","건축년도","도로명","계약기간","계약구분","갱신요구권 사용","종전계약 보증금(만원)","종전계약 월세(만원)","주택유형"
"4053","서울특별시 양천구 목동","553-18","0553","0018","행복공간","월세","35.5500","202605","06","26,200","5","3","2017","목동중앙북로8길 128-7","202606~202806","갱신","-","23,800","10","연립다세대"
"4054","서울특별시 양천구 목동","231-93","0231","0093","삼성베스트빌","전세","68.4900","202605","06","22,000","0","2","2002","목동중앙본로18길 53","202605~202805","갱신","-","19,000","0","연립다세대"
"4055","서울특별시 양천구 목동","231-93","0231","0093","삼성베스트빌","전세","68.4900","202605","06","22,000","0","2","2002","목동중앙본로18길 53","202605~202805","갱신","-","19,000","0","연립다세대"
"4056","서울특별시 마포구 상암동","15-13","0015","0013","진빌리지","전세","27.6300","202605","06","23,600","0","5","2015","월드컵북로48길 28-8","202606~202806","갱신","사용","22,500","0","연립다세대"
"4057","서울특별시 마포구 상암동","15-13","0015","0013","진빌리지","전세","27.6300","202605","06","23,600","0","5","2015","월드컵북로48길 28-8","202606~202806","갱신","사용","22,500","0","연립다세대"
"4058","서울특별시 마포구 망원동","433-22","0433","0022","동교센터빌","전세","29.9900","202605","06","27,000","0","5","2020","방울내로 58","202606~202806","갱신","-","27,000","0","연립다세대"
"4059","서울특별시 서대문구 홍은동","209-9","0209","0009","K-House(209-9)","전세","59.6900","202605","06","28,000","0","5","2016","연희로41길 57","202605~202805","갱신","-","27,000","0","연립다세대"
"4060","서울특별시 은평구 역촌동","55-6","0055","0006","경우그린빌","전세","53.7300","202605","06","21,700","0","3","2012","역말로2길 12-1","202605~202805","갱신","-","21,700","0","연립다세대"
"4061","서울특별시 은평구 응암동","71-11","0071","0011","삼영평안채","전세","29.9700","202605","06","23,000","0","2","2018","은평로16길 16-2","202605~202805","갱신","-","22,000","0","연립다세대"
"4062","서울특별시 은평구 대조동","212-37","0212","0037","씨티뷰(212-37)","월세","29.9500","202605","06","1,500","84","3","2015","연서로18길 3-2","202605~202805","갱신","사용","1,500","80","연립다세대"
"4063","서울특별시 은평구 대조동","50-17","0050","0017","신우주택","월세","41.8500","202605","06","7,000","15","-1","1993","연서로18길 30-14","202607~202807","갱신","-","7,000","15","연립다세대"
"4064","서울특별시 강북구 미아동","258-579","0258","0579","(258-579)","월세","39.5600","202605","06","11,500","10","2","1987","오패산로52사길 25","202605~202805","갱신","-","11,500","0","연립다세대"
"4065","서울특별시 성북구 돈암동","538-83","0538","0083","보정암","월세","36.8600","202605","06","12,200","56","2","2015","아리랑로12길 15-6","202605~202805","갱신","-","12,000","50","연립다세대"
"4066","서울특별시 동대문구 장안동","320-11","0320","0011","우석B(320-11)","전세","56.4600","202605","06","25,200","0","2","1982","장한로34길 23-9","202605~202805","갱신","-","24,000","0","연립다세대"
"4067","서울특별시 성동구 금호동3가","1168-9","1168","0009","삼보빌라","전세","45.2600","202605","06","18,000","0","2","1992","금호산길 38-4","202605~202805","갱신","-","18,000","0","연립다세대"
"4068","서울특별시 성동구 마장동","775-4","0775","0004","트레저힐스(201동,202동)","월세","27.3100","202605","06","5,000","105","7","2018","마장로 276","202605~202805","갱신","사용","5,000","100","연립다세대"
"4069","서울특별시 성동구 하왕십리동","976-7","0976","0007","진성빌라","전세","64.1700","202605","06","29,000","0","1","1991","왕십리로21라길 4-17","202605~202805","갱신","-","27,000","0","연립다세대"
"4070","서울특별시 용산구 효창동","5-70","0005","0070","대신빌리지","전세","80.3200","202605","06","57,750","0","4","2003","효창원로66길 35-7","202605~202805","갱신","사용","55,000","0","연립다세대"
"4071","서울특별시 용산구 원효로1가","17-110","0017","0110","원효밸류","전세","29.9400","202605","06","26,200","0","2","2014","백범로79나길 7","202607~202807","갱신","사용","25,500","0","연립다세대"
"4072","서울특별시 성동구 성수동2가","299-167","0299","0167","백송아트빌","월세","29.1375","202605","06","3,000","88","4","2017","광나루로4길 11-1","202606~202806","갱신","사용","3,000","83","연립다세대"
"4073","서울특별시 영등포구 대림동","993-4","0993","0004","현대그린빌라A,B동","전세","62.8800","202605","06","20,000","0","3","1986","시흥대로175가길 1","202606~202806","갱신","사용","20,000","0","연립다세대"
"4074","서울특별시 송파구 가락동","103-2","0103","0002","샹그릴라","월세","66.7500","202605","05","16,700","76","4","2004","송파대로24길 11","202605~202705","갱신","-","16,700","76","연립다세대"
"4075","서울특별시 송파구 가락동","170-5","0170","0005","알로하빌","월세","32.2800","202605","05","8,800","44","3","2020","오금로44가길 7-16","202606~202806","갱신","-","8,800","40","연립다세대"
"4076","서울특별시 강남구 개포동","660-18","0660","0018","(660-18)","전세","31.1300","202605","05","26,500","0","4","2011","언주로6길 17-1","202607~202807","갱신","-","25,000","0","연립다세대"
"4077","인천광역시 서해구 가좌동","369-2","0369","0002","화신주택(A동)","전세","32.9900","202605","05","4,000","0","1","1986","여우재로112번길 8-8","202605~202805","갱신","사용","4,000","0","연립다세대"
"4078","인천광역시 제물포구 화수동","7-36","0007","0036","화수정원마을행복주택","월세","21.6000","202605","05","651","15","3","2021","화수로 84","202606~202805","갱신","-","580","14","연립다세대"
"4079","서울특별시 송파구 방이동","162-16","0162","0016","서정그린빌","월세","50.4800","202605","05","3,000","97","2","2003","가락로40길 15-9","202605~202805","갱신","-","3,000","92","연립다세대"
"4080","서울특별시 송파구 송파동","118-20","0118","0020","이에스하임","전세","43.6850","202605","05","36,000","0","2","2015","백제고분로44길 33","202605~202805","갱신","-","36,000","0","연립다세대"
"4081","경기도 용인시 처인구 모현읍 오산리","253-7","0253","0007","래시움","월세","62.4000","202605","05","1,500","100","3","2017","대지로 345-9","202606~202806","갱신","사용","1,500","95","연립다세대"
"4082","경기도 과천시 과천동","538-59","0538","0059","과천상상헌2","월세","64.0200","202605","05","47,500","20","3","2022","과천대로 608-26","202607~202807","갱신","-","45,000","20","연립다세대"
"4083","경기도 평택시 동삭동","가-","0000","0000","파크빌리지104","전세","76.4100","202605","05","22,000","0","4","2023","모산영신2길 6-11","202606~202806","갱신","사용","21,000","0","연립다세대"
"4084","경기도 용인시 수지구 동천동","568-3","0568","0003","(568-3)","월세","51.5010","202605","05","2,500","128","2","2020","동천로373번길 31-2","202605~202805","갱신","사용","3,000","120","연립다세대"
"4085","경기도 부천시 원미구 도당동","110-3","0110","0003","복지빌라(4,5동)","전세","39.8400","202605","05","9,000","0","2","1992","수도로228번길 43","202605~202805","갱신","사용","9,000","0","연립다세대"
"4086","서울특별시 서초구 방배동","831-11","0831","0011","원주빌라","월세","73.8400","202605","05","20,000","25","2","1984","서초대로15길 65","202605~202805","갱신","-","20,000","23","연립다세대"
"4087","서울특별시 도봉구 창동","603-23","0603","0023","그레이스빌","전세","29.2000","202605","05","21,000","0","3","2022","덕릉로59나길 31","202606~202806","갱신","-","20,000","0","연립다세대"
"4088","서울특별시 강동구 천호동","339-21","0339","0021","삼성베스트빌","월세","18.2400","202605","05","10,800","40","6","2017","구천면로15길 16","202605~202805","갱신","-","10,200","39","연립다세대"
"4089","서울특별시 서초구 방배동","1002-3","1002","0003","서초르하임","전세","43.4300","202605","05","54,000","0","5","2018","명달로 47","202605~202805","갱신","사용","54,000","0","연립다세대"
"4090","서울특별시 용산구 효창동","5-233","0005","0233","5-233","전세","21.1000","202605","05","21,400","0","3","2022","백범로47길 28","202605~202805","갱신","-","20,400","0","연립다세대"
"4091","서울특별시 광진구 구의동","223-60","0223","0060","HBenest","월세","17.7800","202605","05","1,000","70","3","2018","구의로4길 7-4","202605~202805","갱신","사용","1,000","66","연립다세대"
"4092","서울특별시 송파구 방이동","140-7","0140","0007","1동","전세","40.4400","202605","05","20,837","0","3","2003","오금로23길 32","202605~202805","갱신","-","19,845","0","연립다세대"
"4093","서울특별시 강동구 천호동","335-36","0335","0036","신안아트빌","월세","20.3700","202605","05","10,000","40","5","2016","구천면로15길 41","202606~202806","갱신","-","16,800","0","연립다세대"
"4094","서울특별시 성북구 성북동","352","0352","0000","성북동외교관사택단지","전세","134.8360","202605","05","140,000","0","2","2010","성북로 176","202608~202808","갱신","사용","140,000","0","연립다세대"
"4095","서울특별시 강남구 역삼동","778-13","0778","0013","더프라나역삼","전세","29.9700","202605","05","40,000","0","3","2021","언주로69길 23-8","202605~202805","갱신","사용","40,000","0","연립다세대"
"4096","제주특별자치도 서귀포시 대정읍 보성리","2424","2424","0000","삼정G.edu","월세","59.7000","202605","05","1,000","83","3","2015","에듀시티로 148","202607~202707","갱신","-","1,000","100","연립다세대"
"4097","서울특별시 구로구 개봉동","150-13","0150","0013","리원","월세","29.5100","202605","05","500","70","2","2022","경인로35길 52-14","202605~202805","갱신","-","500","85","연립다세대"
"4098","서울특별시 서초구 방배동","913-19","0913","0019","明正빌딩","월세","46.5400","202605","05","47,343","7","5","2016","효령로29길 23","202606~202806","갱신","-","45,000","7","연립다세대"
"4099","제주특별자치도 서귀포시 강정동","3373","3373","0000","제주펜트하우스","전세","91.3800","202605","05","12,000","0","2","2004","일주서로 166-58","202605~202805","갱신","사용","12,000","0","연립다세대"
"4100","제주특별자치도 서귀포시 대정읍 보성리","2424","2424","0000","삼정G.edu","월세","74.4300","202605","05","1,000","100","4","2015","에듀시티로 148","202607~202707","갱신","-","1,000","125","연립다세대"
"4101","서울특별시 강서구 화곡동","56-476","0056","0476","호경주택","전세","27.7200","202605","05","7,700","0","5","2002","초록마을로14길 23","202605~202805","갱신","-","7,400","0","연립다세대"
"4102","제주특별자치도 서귀포시 대정읍 보성리","2424","2424","0000","삼정G.edu","월세","59.7000","202605","05","1,000","83","3","2015","에듀시티로 148","202607~202707","갱신","-","1,000","100","연립다세대"
"4103","서울특별시 송파구 방이동","158-12","0158","0012","그레이스빌(158-12)","월세","140.5800","202605","05","5,000","60","4","2004","위례성대로8길 23","202605~202805","갱신","사용","5,000","80","연립다세대"
"4104","서울특별시 서초구 방배동","433-3","0433","0003","신호6차","월세","78.3100","202605","05","30,000","105","1","2005","청두곶8길 54","202606~202806","갱신","사용","30,000","100","연립다세대"
"4105","서울특별시 광진구 구의동","236-49","0236","0049","샤인빌","월세","16.4000","202605","05","14,500","14","6","2018","자양로 178-14","202606~202806","갱신","-","15,000","9","연립다세대"
"4106","제주특별자치도 제주시 노형동","3796-8","3796","0008","(3796-8)","월세","54.6800","202605","05","500","83","2","2016","노형4길 29","202605~202705","갱신","-","500","83","연립다세대"
"4107","경기도 평택시 서정동","838-11","0838","0011","삼원C","월세","51.0200","202605","05","300","35","-1","1991","지장로 6","202605~202805","갱신","-","300","35","연립다세대"
"4108","서울특별시 강동구 암사동","503-10","0503","0010","(503-10)","월세","16.7200","202605","05","1,000","50","4","2011","상암로3길 24","202605~202805","갱신","-","1,000","50","연립다세대"
"4109","서울특별시 동작구 신대방동","346-8","0346","0008","노블레스빌(346-8)","월세","24.9900","202605","05","5,000","26","4","2014","보라매로 98-5","202605~202805","갱신","-","5,000","24","연립다세대"
"4110","인천광역시 계양구 작전동","857-46","0857","0046","궁전빌라4","월세","39.2400","202605","05","7,119","6","2","1991","주부토로471번길 3-8","202606~202806","갱신","-","7,200","4","연립다세대"
"4111","서울특별시 마포구 대흥동","22-55","0022","0055","그랑빌","전세","52.6100","202605","05","36,750","0","3","2020","고산16길 48-7","202605~202805","갱신","사용","35,000","0","연립다세대"
